Group	Sample	Bin	Score
IAPEy-int.filt.bed	H3K4me3	37	-0.08897026865671642
IAPEy-int.filt.bed	H3K4me3	38	-0.08994089552238806
IAPEy-int.filt.bed	H3K4me3	39	-0.08723167661691543
IAPEy-int.filt.bed	H3K4me3	40	-0.08718722388059702
IAPEy-int.filt.bed	H3K4me3	41	-0.08718722388059702
IAPEy-int.filt.bed	H3K4me3	42	-0.08718722388059702
IAPEy-int.filt.bed	H3K4me3	43	-0.08913312935323384
IAPEy-int.filt.bed	H3K4me3	44	-0.0836132039800995
IAPEy-int.filt.bed	H3K4me3	45	-0.08238253233830846
IAPEy-int.filt.bed	H3K4me3	46	-0.08224417910447761
IAPEy-int.filt.bed	H3K4me3	47	-0.08340135820895522
IAPEy-int.filt.bed	H3K4me3	48	-0.07675229353233831
IAPEy-int.filt.bed	H3K4me3	49	-0.07849937810945273
IAPEy-int.filt.bed	H3K4me3	50	-0.07494606467661692
IAPEy-int.filt.bed	H3K4me3	51	-0.07680301990049751
IAPEy-int.filt.bed	H3K4me3	52	-0.07453878606965174
IAPEy-int.filt.bed	H3K4me3	53	-0.0721054776119403
IAPEy-int.filt.bed	H3K4me3	54	-0.07211867164179105
IAPEy-int.filt.bed	H3K4me3	55	-0.07660671641791045
IAPEy-int.filt.bed	H3K4me3	56	-0.0845251592039801
IAPEy-int.filt.bed	H3K4me3	57	-0.09455950746268657
IAPEy-int.filt.bed	H3K4me3	58	-0.09861197512437811
IAPEy-int.filt.bed	H3K4me3	59	-0.09877862686567164
IAPEy-int.filt.bed	H3K4me3	60	-0.09502534825870647
IAPEy-int.filt.bed	H3K4me3	61	-0.09992881592039801
IAPEy-int.filt.bed	H3K4me3	62	-0.09847386069651741
IAPEy-int.filt.bed	H3K4me3	63	-0.09733917910447762
IAPEy-int.filt.bed	H3K4me3	64	-0.10484976119402985
IAPEy-int.filt.bed	H3K4me3	65	-0.10427469651741293
IAPEy-int.filt.bed	H3K4me3	66	-0.09754544776119403
IAPEy-int.filt.bed	H3K4me3	67	-0.10061953233830846
IAPEy-int.filt.bed	H3K4me3	68	-0.09665764179104477
IAPEy-int.filt.bed	H3K4me3	69	-0.10084132338308457
IAPEy-int.filt.bed	H3K4me3	70	-0.10414511940298507
IAPEy-int.filt.bed	H3K4me3	71	-0.10489734328358209
IAPEy-int.filt.bed	H3K4me3	72	-0.09208200995024876
IAPEy-int.filt.bed	H3K4me3	73	-0.09053512437810946
IAPEy-int.filt.bed	H3K4me3	74	-0.08956533830845771
IAPEy-int.filt.bed	H3K4me3	75	-0.09563316417910447
IAPEy-int.filt.bed	H3K4me3	76	-0.09957906965174129
IAPEy-int.filt.bed	H3K4me3	77	-0.10301648756218905
IAPEy-int.filt.bed	H3K4me3	78	-0.10178127860696518
IAPEy-int.filt.bed	H3K4me3	79	-0.09660156218905473
IAPEy-int.filt.bed	H3K4me3	80	-0.09627102487562189
IAPEy-int.filt.bed	H3K4me3	81	-0.0955514776119403
IAPEy-int.filt.bed	H3K4me3	82	-0.09456008955223881
IAPEy-int.filt.bed	H3K4me3	83	-0.08556207960199005
IAPEy-int.filt.bed	H3K4me3	84	-0.08061021890547264
IAPEy-int.filt.bed	H3K4me3	85	-0.08038780597014926
IAPEy-int.filt.bed	H3K4me3	86	-0.0823621343283582
IAPEy-int.filt.bed	H3K4me3	87	-0.07880504477611941
IAPEy-int.filt.bed	H3K4me3	88	-0.07775113432835822
IAPEy-int.filt.bed	H3K4me3	89	-0.07120329850746268
IAPEy-int.filt.bed	H3K4me3	90	-0.07741004975124378
IAPEy-int.filt.bed	H3K4me3	91	-0.07860346766169155
IAPEy-int.filt.bed	H3K4me3	92	-0.07830902985074627
IAPEy-int.filt.bed	H3K4me3	93	-0.07910471144278607
IAPEy-int.filt.bed	H3K4me3	94	-0.08247919900497512
IAPEy-int.filt.bed	H3K4me3	95	-0.0810333184079602
IAPEy-int.filt.bed	H3K4me3	96	-0.08066039303482588
IAPEy-int.filt.bed	H3K4me3	97	-0.0809246815920398
IAPEy-int.filt.bed	H3K4me3	98	-0.0810006368159204
IAPEy-int.filt.bed	H3K4me3	99	-0.08082091542288557
IAPEy-int.filt.bed	H3K4me3	100	-0.08070016915422885
IAPEy-int.filt.bed	H3K4me3	101	-0.08141997512437811
IAPEy-int.filt.bed	H3K4me3	102	-0.08253820895522387
IAPEy-int.filt.bed	H3K4me3	103	-0.08253487064676616
IAPEy-int.filt.bed	H3K4me3	104	-0.07831030348258707
IAPEy-int.filt.bed	H3K4me3	105	-0.07180985074626865
IAPEy-int.filt.bed	H3K4me3	106	-0.06931303980099503
IAPEy-int.filt.bed	H3K4me3	107	-0.06337884577114428
IAPEy-int.filt.bed	H3K4me3	108	-0.05120037313432836
IAPEy-int.filt.bed	H3K4me3	109	-0.05131143781094528
IAPEy-int.filt.bed	H3K4me3	110	-0.047489333333333335
IAPEy-int.filt.bed	H3K4me3	111	-0.04585128855721393
IAPEy-int.filt.bed	H3K4me3	112	-0.043976656716417914
IAPEy-int.filt.bed	H3K4me3	113	-0.041812487562189055
IAPEy-int.filt.bed	H3K4me3	114	-0.04915344278606965
IAPEy-int.filt.bed	H3K4me3	115	-0.049025089552238804
IAPEy-int.filt.bed	H3K4me3	116	-0.04944650248756219
IAPEy-int.filt.bed	H3K4me3	117	-0.04860061691542289
IAPEy-int.filt.bed	H3K4me3	118	-0.04434898507462687
IAPEy-int.filt.bed	H3K4me3	119	-0.04714112935323383
IAPEy-int.filt.bed	H3K4me3	120	-0.04739782587064677
IAPEy-int.filt.bed	H3K4me3	121	-0.04137846268656716
IAPEy-int.filt.bed	H3K4me3	122	-0.045679860696517416
IAPEy-int.filt.bed	H3K4me3	123	-0.04359212935323383
IAPEy-int.filt.bed	H3K4me3	124	-0.044563452736318405
IAPEy-int.filt.bed	H3K4me3	125	-0.04522012935323383
IAPEy-int.filt.bed	H3K4me3	126	-0.05078150248756219
IAPEy-int.filt.bed	H3K4me3	127	-0.05271848258706468
IAPEy-int.filt.bed	H3K4me3	128	-0.06223597014925373
IAPEy-int.filt.bed	H3K4me3	129	-0.058892089552238805
IAPEy-int.filt.bed	H3K4me3	130	-0.06024498507462687
IAPEy-int.filt.bed	H3K4me3	131	-0.060504696517412936
IAPEy-int.filt.bed	H3K4me3	132	-0.06349097014925373
IAPEy-int.filt.bed	H3K4me3	133	-0.06451787064676617
IAPEy-int.filt.bed	H3K4me3	134	-0.0664352039800995
IAPEy-int.filt.bed	H3K4me3	135	-0.06368363184079602
IAPEy-int.filt.bed	H3K4me3	136	-0.06190413930348259
IAPEy-int.filt.bed	H3K4me3	137	-0.06054442786069652
IAPEy-int.filt.bed	H3K4me3	138	-0.060301587064676615
IAPEy-int.filt.bed	H3K4me3	139	-0.060396407960199
IAPEy-int.filt.bed	H3K4me3	140	-0.06074544776119403
IAPEy-int.filt.bed	H3K4me3	141	-0.06132608457711443
IAPEy-int.filt.bed	H3K4me3	142	-0.065019592039801
IAPEy-int.filt.bed	H3K4me3	143	-0.07730153731343284
IAPEy-int.filt.bed	H3K4me3	144	-0.0781199303482587
IAPEy-int.filt.bed	H3K4me3	145	-0.07689712935323383
IAPEy-int.filt.bed	H3K4me3	146	-0.07691864676616915
IAPEy-int.filt.bed	H3K4me3	147	-0.07492713930348259
IAPEy-int.filt.bed	H3K4me3	148	-0.07263503980099503
IAPEy-int.filt.bed	H3K4me3	149	-0.06407272636815921
IAPEy-int.filt.bed	H3K4me3	150	-0.06867413432835821
IAPEy-int.filt.bed	H3K4me3	151	-0.06882492537313432
IAPEy-int.filt.bed	H3K4me3	152	-0.06904190049751244
IAPEy-int.filt.bed	H3K4me3	153	-0.06901174129353234
IAPEy-int.filt.bed	H3K4me3	154	-0.06961594029850746
IAPEy-int.filt.bed	H3K4me3	155	-0.07076893034825871
IAPEy-int.filt.bed	H3K4me3	156	-0.07217422885572139
IAPEy-int.filt.bed	H3K4me3	157	-0.06921526368159205
IAPEy-int.filt.bed	H3K4me3	158	-0.07379460696517413
IAPEy-int.filt.bed	H3K4me3	159	-0.07127163184079602
IAPEy-int.filt.bed	H3K4me3	160	-0.0711768208955224
IAPEy-int.filt.bed	H3K4me3	161	-0.06440025870646766
IAPEy-int.filt.bed	H3K4me3	162	-0.059219601990049754
IAPEy-int.filt.bed	H3K4me3	163	-0.04966114925373134
IAPEy-int.filt.bed	H3K4me3	164	-0.04832158208955224
IAPEy-int.filt.bed	H3K4me3	165	-0.04663980099502488
IAPEy-int.filt.bed	H3K4me3	166	-0.04248521393034826
IAPEy-int.filt.bed	H3K4me3	167	-0.040237029850746266
IAPEy-int.filt.bed	H3K4me3	168	-0.04024075621890547
IAPEy-int.filt.bed	H3K4me3	169	-0.042130169154228854
IAPEy-int.filt.bed	H3K4me3	170	-0.0467909552238806
IAPEy-int.filt.bed	H3K4me3	171	-0.0467909552238806
IAPEy-int.filt.bed	H3K4me3	172	-0.04665833830845771
IAPEy-int.filt.bed	H3K4me3	173	-0.04461276119402985
IAPEy-int.filt.bed	H3K4me3	174	-0.041302079601990054
IAPEy-int.filt.bed	H3K4me3	175	-0.04136895024875622
IAPEy-int.filt.bed	H3K4me3	176	-0.04480936815920398
IAPEy-int.filt.bed	H3K4me3	177	-0.049212009950248756
IAPEy-int.filt.bed	H3K4me3	178	-0.04922648258706468
IAPEy-int.filt.bed	H3K4me3	179	-0.04685883582089553
IAPEy-int.filt.bed	H3K4me3	180	-0.05581496517412936
IAPEy-int.filt.bed	H3K4me3	181	-0.0682441144278607
IAPEy-int.filt.bed	H3K4me3	182	-0.06068863184079602
IAPEy-int.filt.bed	H3K4me3	183	-0.05973443781094528
IAPEy-int.filt.bed	H3K4me3	184	-0.07009169651741294
IAPEy-int.filt.bed	H3K4me3	185	-0.07974805970149254
IAPEy-int.filt.bed	H3K4me3	186	-0.08577649253731344
IAPEy-int.filt.bed	H3K4me3	187	-0.08897690049751245
IAPEy-int.filt.bed	H3K4me3	188	-0.08620661691542289
IAPEy-int.filt.bed	H3K4me3	189	-0.08807862686567164
IAPEy-int.filt.bed	H3K4me3	190	-0.0887579552238806
IAPEy-int.filt.bed	H3K4me3	191	-0.08655690049751244
IAPEy-int.filt.bed	H3K4me3	192	-0.08594064676616915
IAPEy-int.filt.bed	H3K4me3	193	-0.08593515920398011
IAPEy-int.filt.bed	H3K4me3	194	-0.09455793034825871
IAPEy-int.filt.bed	H3K4me3	195	-0.08604210945273633
IAPEy-int.filt.bed	H3K4me3	196	-0.08329617412935324
IAPEy-int.filt.bed	H3K4me3	197	-0.08251473631840796
IAPEy-int.filt.bed	H3K4me3	198	-0.08190558208955225
IAPEy-int.filt.bed	H3K4me3	199	-0.08190149253731344
IAPEy-int.filt.bed	H3K4me3	200	-0.0927982487562189
IAPEy-int.filt.bed	H3K4me3	201	-0.10608321393034827
IAPEy-int.filt.bed	H3K4me3	202	-0.10302511940298507
IAPEy-int.filt.bed	H3K4me3	203	-0.09541000497512438
IAPEy-int.filt.bed	H3K4me3	204	-0.09968425373134329
IAPEy-int.filt.bed	H3K4me3	205	-0.09459340298507463
IAPEy-int.filt.bed	H3K4me3	206	-0.07564714925373134
IAPEy-int.filt.bed	H3K4me3	207	-0.06497283582089552
IAPEy-int.filt.bed	H3K4me3	208	-0.04639638805970149
IAPEy-int.filt.bed	H3K4me3	209	-0.04498069154228856
IAPEy-int.filt.bed	H3K4me3	210	-0.042882626865671646
IAPEy-int.filt.bed	H3K4me3	211	-0.04297217910447761
IAPEy-int.filt.bed	H3K4me3	212	-0.043182039800995026
IAPEy-int.filt.bed	H3K4me3	213	-0.04323097512437811
IAPEy-int.filt.bed	H3K4me3	214	-0.04323097512437811
IAPEy-int.filt.bed	H3K4me3	215	-0.04261474129353234
IAPEy-int.filt.bed	H3K4me3	216	-0.06515530845771145
IAPEy-int.filt.bed	H3K4me3	217	-0.07781385572139303
IAPEy-int.filt.bed	H3K4me3	218	-0.07713810447761194
IAPEy-int.filt.bed	H3K4me3	219	-0.07988136815920398
IAPEy-int.filt.bed	H3K4me3	220	-0.07710821890547263
IAPEy-int.filt.bed	H3K4me3	221	-0.08534616915422885
IAPEy-int.filt.bed	H3K4me3	222	-0.08447785074626865
IAPEy-int.filt.bed	H3K4me3	223	-0.07709607960199005
IAPEy-int.filt.bed	H3K4me3	224	-0.07453691542288557
IAPEy-int.filt.bed	H3K4me3	225	-0.07374468656716418
IAPEy-int.filt.bed	H3K4me3	226	-0.0809372288557214
IAPEy-int.filt.bed	H3K4me3	227	-0.07846255721393035
IAPEy-int.filt.bed	H3K4me3	228	-0.07762768656716418
IAPEy-int.filt.bed	H3K4me3	229	-0.07284709452736318
IAPEy-int.filt.bed	H3K4me3	230	-0.07155524378109453
IAPEy-int.filt.bed	H3K4me3	231	-0.07218426865671641
IAPEy-int.filt.bed	H3K4me3	232	-0.07058336318407961
IAPEy-int.filt.bed	H3K4me3	233	-0.06445351243781094
IAPEy-int.filt.bed	H3K4me3	234	-0.05993377611940299
IAPEy-int.filt.bed	H3K4me3	235	-0.056543751243781096
IAPEy-int.filt.bed	H3K4me3	236	-0.056639805970149254
IAPEy-int.filt.bed	H3K4me3	237	-0.060133616915422884
IAPEy-int.filt.bed	H3K4me3	238	-0.06568001990049752
IAPEy-int.filt.bed	H3K4me3	239	-0.06723449751243782
IAPEy-int.filt.bed	H3K4me3	240	-0.07080058208955224
IAPEy-int.filt.bed	H3K4me3	241	-0.07546873631840796
IAPEy-int.filt.bed	H3K4me3	242	-0.08057437313432836
IAPEy-int.filt.bed	H3K4me3	243	-0.07368099502487563
IAPEy-int.filt.bed	H3K4me3	244	-0.06850599004975125
IAPEy-int.filt.bed	H3K4me3	245	-0.06543450746268657
IAPEy-int.filt.bed	H3K4me3	246	-0.05715588059701492
IAPEy-int.filt.bed	H3K4me3	247	-0.058637626865671644
IAPEy-int.filt.bed	H3K4me3	248	-0.056359358208955226
IAPEy-int.filt.bed	H3K4me3	249	-0.05115823383084577
IAPEy-int.filt.bed	H3K4me3	250	-0.051118194029850746
IAPEy-int.filt.bed	H3K4me3	251	-0.05329492537313433
IAPEy-int.filt.bed	H3K4me3	252	-0.050494537313432834
IAPEy-int.filt.bed	H3K4me3	253	-0.05154400497512438
IAPEy-int.filt.bed	H3K4me3	254	-0.04882144278606965
IAPEy-int.filt.bed	H3K4me3	255	-0.05353396517412935
IAPEy-int.filt.bed	H3K4me3	256	-0.04659367661691542
IAPEy-int.filt.bed	H3K4me3	257	-0.04493323383084577
IAPEy-int.filt.bed	H3K4me3	258	-0.04247851243781094
IAPEy-int.filt.bed	H3K4me3	259	-0.039659641791044774
IAPEy-int.filt.bed	H3K4me3	260	-0.044489726368159205
IAPEy-int.filt.bed	H3K4me3	261	-0.04856460199004975
IAPEy-int.filt.bed	H3K4me3	262	-0.06358790547263682
IAPEy-int.filt.bed	H3K4me3	263	-0.06579189552238807
IAPEy-int.filt.bed	H3K4me3	264	-0.06653148258706468
IAPEy-int.filt.bed	H3K4me3	265	-0.06645018905472637
IAPEy-int.filt.bed	H3K4me3	266	-0.06892860199004976
IAPEy-int.filt.bed	H3K4me3	267	-0.07510673631840796
IAPEy-int.filt.bed	H3K4me3	268	-0.07805392039800996
IAPEy-int.filt.bed	H3K4me3	269	-0.08447316915422885
IAPEy-int.filt.bed	H3K4me3	270	-0.08938751243781094
IAPEy-int.filt.bed	H3K4me3	271	-0.09712295522388059
IAPEy-int.filt.bed	H3K4me3	272	-0.09782295024875622
IAPEy-int.filt.bed	H3K4me3	273	-0.09859958208955225
IAPEy-int.filt.bed	H3K4me3	274	-0.08223881094527363
IAPEy-int.filt.bed	H3K4me3	275	-0.07874511940298508
IAPEy-int.filt.bed	H3K4me3	276	-0.08445372139303482
IAPEy-int.filt.bed	H3K4me3	277	-0.08301640298507462
IAPEy-int.filt.bed	H3K4me3	278	-0.08275153233830845
IAPEy-int.filt.bed	H3K4me3	279	-0.07937710945273632
IAPEy-int.filt.bed	H3K4me3	280	-0.07796363184079602
IAPEy-int.filt.bed	H3K4me3	281	-0.06255844278606965
IAPEy-int.filt.bed	H3K4me3	282	-0.05979348258706468
IAPEy-int.filt.bed	H3K4me3	283	-0.05426513930348259
IAPEy-int.filt.bed	H3K4me3	284	-0.057654417910447765
IAPEy-int.filt.bed	H3K4me3	285	-0.0491538407960199
IAPEy-int.filt.bed	H3K4me3	286	-0.04626487562189055
IAPEy-int.filt.bed	H3K4me3	287	-0.04652941791044776
IAPEy-int.filt.bed	H3K4me3	288	-0.04945258208955224
IAPEy-int.filt.bed	H3K4me3	289	-0.05302016915422886
IAPEy-int.filt.bed	H3K4me3	290	-0.0589536815920398
IAPEy-int.filt.bed	H3K4me3	291	-0.059605273631840795
IAPEy-int.filt.bed	H3K4me3	292	-0.05609177114427861
IAPEy-int.filt.bed	H3K4me3	293	-0.053525736318407964
IAPEy-int.filt.bed	H3K4me3	294	-0.052101019900497515
IAPEy-int.filt.bed	H3K4me3	295	-0.05172253233830846
IAPEy-int.filt.bed	H3K4me3	296	-0.052664985074626865
IAPEy-int.filt.bed	H3K4me3	297	-0.057032467661691545
IAPEy-int.filt.bed	H3K4me3	298	-0.0652747512437811
IAPEy-int.filt.bed	H3K4me3	299	-0.06726700000000001
IAPEy-int.filt.bed	H3K4me3	300	-0.061536781094527364
IAPEy-int.filt.bed	H3K4me3	301	-0.05599413930348259
IAPEy-int.filt.bed	H3K4me3	302	-0.05325755721393035
IAPEy-int.filt.bed	H3K4me3	303	-0.049955895522388064
IAPEy-int.filt.bed	H3K4me3	304	-0.047396228855721395
IAPEy-int.filt.bed	H3K4me3	305	-0.046468308457711445
IAPEy-int.filt.bed	H3K4me3	306	-0.046873467661691544
IAPEy-int.filt.bed	H3K4me3	307	-0.048738457711442786
IAPEy-int.filt.bed	H3K4me3	308	-0.0434891144278607
IAPEy-int.filt.bed	H3K4me3	309	-0.040371497512437814
IAPEy-int.filt.bed	H3K4me3	310	-0.03948347263681592
IAPEy-int.filt.bed	H3K4me3	311	-0.03950061194029851
IAPEy-int.filt.bed	H3K4me3	312	-0.044306124378109456
IAPEy-int.filt.bed	H3K4me3	313	-0.047402492537313434
IAPEy-int.filt.bed	H3K4me3	314	-0.056920039800995026
IAPEy-int.filt.bed	H3K4me3	315	-0.057365452736318406
IAPEy-int.filt.bed	H3K4me3	316	-0.05780997014925373
IAPEy-int.filt.bed	H3K4me3	317	-0.06719206467661691
IAPEy-int.filt.bed	H3K4me3	318	-0.057925676616915424
IAPEy-int.filt.bed	H3K4me3	319	-0.048472781094527365
IAPEy-int.filt.bed	H3K4me3	320	-0.0672728855721393
IAPEy-int.filt.bed	H3K4me3	321	-0.07257429353233831
IAPEy-int.filt.bed	H3K4me3	322	-0.07625281094527363
IAPEy-int.filt.bed	H3K4me3	323	-0.07639462686567164
IAPEy-int.filt.bed	H3K4me3	324	-0.07441756218905472
IAPEy-int.filt.bed	H3K4me3	325	-0.06567569154228856
IAPEy-int.filt.bed	H3K4me3	326	-0.06655697512437811
IAPEy-int.filt.bed	H3K4me3	327	-0.07829907462686567
IAPEy-int.filt.bed	H3K4me3	328	-0.08987216417910447
IAPEy-int.filt.bed	H3K4me3	329	-0.10021683084577114
IAPEy-int.filt.bed	H3K4me3	330	-0.10500288059701493
IAPEy-int.filt.bed	H3K4me3	331	-0.10449299004975124
IAPEy-int.filt.bed	H3K4me3	332	-0.10353254726368159
IAPEy-int.filt.bed	H3K4me3	333	-0.11664945273631841
IAPEy-int.filt.bed	H3K4me3	334	-0.12005120895522388
IAPEy-int.filt.bed	H3K4me3	335	-0.12124382587064676
IAPEy-int.filt.bed	H3K4me3	336	-0.13176894029850747
IAPEy-int.filt.bed	H3K4me3	337	-0.1315540497512438
IAPEy-int.filt.bed	H3K4me3	338	-0.12536479104477613
IAPEy-int.filt.bed	H3K4me3	339	-0.1103107711442786
IAPEy-int.filt.bed	H3K4me3	340	-0.10976490049751243
IAPEy-int.filt.bed	H3K4me3	341	-0.11069
IAPEy-int.filt.bed	H3K4me3	342	-0.11006926368159205
IAPEy-int.filt.bed	H3K4me3	343	-0.10743712935323384
IAPEy-int.filt.bed	H3K4me3	344	-0.11092349253731343
IAPEy-int.filt.bed	H3K4me3	345	-0.10728305472636816
IAPEy-int.filt.bed	H3K4me3	346	-0.10280212935323384
IAPEy-int.filt.bed	H3K4me3	347	-0.11043562189054726
IAPEy-int.filt.bed	H3K4me3	348	-0.11845890547263682
IAPEy-int.filt.bed	H3K4me3	349	-0.11882283582089552
IAPEy-int.filt.bed	H3K4me3	350	-0.12260981592039802
IAPEy-int.filt.bed	H3K4me3	351	-0.11560118407960199
IAPEy-int.filt.bed	H3K4me3	352	-0.11930406467661692
IAPEy-int.filt.bed	H3K4me3	353	-0.12076941791044776
IAPEy-int.filt.bed	H3K4me3	354	-0.12390703482587065
IAPEy-int.filt.bed	H3K4me3	355	-0.13014348258706468
IAPEy-int.filt.bed	H3K4me3	356	-0.12720402487562188
IAPEy-int.filt.bed	H3K4me3	357	-0.12795656218905474
IAPEy-int.filt.bed	H3K4me3	358	-0.12644184079601992
IAPEy-int.filt.bed	H3K4me3	359	-0.11181444278606965
IAPEy-int.filt.bed	H3K4me3	360	-0.11381959701492537
IAPEy-int.filt.bed	H3K4me3	361	-0.10729344278606966
IAPEy-int.filt.bed	H3K4me3	362	-0.09291931343283583
IAPEy-int.filt.bed	H3K4me3	363	-0.0915123631840796
IAPEy-int.filt.bed	H3K4me3	364	-0.0997149303482587
IAPEy-int.filt.bed	H3K4me3	365	-0.09143082587064677
IAPEy-int.filt.bed	H3K4me3	366	-0.09144317412935324
IAPEy-int.filt.bed	H3K4me3	367	-0.08883680597014926
IAPEy-int.filt.bed	H3K4me3	368	-0.09081162189054727
IAPEy-int.filt.bed	H3K4me3	369	-0.09216149253731343
IAPEy-int.filt.bed	H3K4me3	370	-0.08908471144278607
IAPEy-int.filt.bed	H3K4me3	371	-0.0919408407960199
IAPEy-int.filt.bed	H3K4me3	372	-0.09251687064676617
IAPEy-int.filt.bed	H3K4me3	373	-0.08911723880597015
IAPEy-int.filt.bed	H3K4me3	374	-0.08845685074626866
IAPEy-int.filt.bed	H3K4me3	375	-0.08756708955223881
IAPEy-int.filt.bed	H3K4me3	376	-0.08185614925373134
IAPEy-int.filt.bed	H3K4me3	377	-0.07827899004975125
IAPEy-int.filt.bed	H3K4me3	378	-0.08137768656716418
IAPEy-int.filt.bed	H3K4me3	379	-0.08358346766169154
IAPEy-int.filt.bed	H3K4me3	380	-0.08346828358208955
IAPEy-int.filt.bed	H3K4me3	381	-0.07939145771144279
IAPEy-int.filt.bed	H3K4me3	382	-0.0770791592039801
IAPEy-int.filt.bed	H3K4me3	383	-0.07552710447761193
IAPEy-int.filt.bed	H3K4me3	384	-0.06726292537313433
IAPEy-int.filt.bed	H3K4me3	385	-0.053254308457711445
IAPEy-int.filt.bed	H3K4me3	386	-0.0504776815920398
IAPEy-int.filt.bed	H3K4me3	387	-0.05049898009950249
IAPEy-int.filt.bed	H3K4me3	388	-0.044285970149253735
IAPEy-int.filt.bed	H3K4me3	389	-0.04933802985074627
IAPEy-int.filt.bed	H3K4me3	390	-0.0469212039800995
IAPEy-int.filt.bed	H3K4me3	391	-0.0457802039800995
IAPEy-int.filt.bed	H3K4me3	392	-0.046247358208955223
IAPEy-int.filt.bed	H3K4me3	393	-0.04659348258706468
IAPEy-int.filt.bed	H3K4me3	394	-0.05092092039800995
IAPEy-int.filt.bed	H3K4me3	395	-0.05077123383084577
IAPEy-int.filt.bed	H3K4me3	396	-0.05024337810945274
IAPEy-int.filt.bed	H3K4me3	397	-0.05105906965174129
IAPEy-int.filt.bed	H3K4me3	398	-0.051201039800995024
IAPEy-int.filt.bed	H3K4me3	399	-0.05481315422885572
IAPEy-int.filt.bed	H3K4me3	400	-0.051306940298507464
IAPEy-int.filt.bed	H3K4me3	401	-0.04347465174129353
IAPEy-int.filt.bed	H3K4me3	402	-0.04698597512437811
IAPEy-int.filt.bed	H3K4me3	403	-0.046706552238805966
IAPEy-int.filt.bed	H3K4me3	404	-0.043286452736318405
IAPEy-int.filt.bed	H3K4me3	405	-0.04303204975124378
IAPEy-int.filt.bed	H3K4me3	406	-0.044400820895522386
IAPEy-int.filt.bed	H3K4me3	407	-0.04514120895522388
IAPEy-int.filt.bed	H3K4me3	408	-0.045233542288557214
IAPEy-int.filt.bed	H3K4me3	409	-0.042962407960199005
IAPEy-int.filt.bed	H3K4me3	410	-0.03250382089552239
IAPEy-int.filt.bed	H3K4me3	411	-0.028764905472636815
IAPEy-int.filt.bed	H3K4me3	412	-0.028868333333333333
IAPEy-int.filt.bed	H3K4me3	413	-0.030304044776119404
IAPEy-int.filt.bed	H3K4me3	414	-0.0330683631840796
IAPEy-int.filt.bed	H3K4me3	415	-0.028532865671641792
IAPEy-int.filt.bed	H3K4me3	416	-0.027552726368159204
IAPEy-int.filt.bed	H3K4me3	417	-0.02387597014925373
IAPEy-int.filt.bed	H3K4me3	418	-0.02698139303482587
IAPEy-int.filt.bed	H3K4me3	419	-0.02787734825870647
IAPEy-int.filt.bed	H3K4me3	420	-0.026515562189054726
IAPEy-int.filt.bed	H3K4me3	421	-0.01765060696517413
IAPEy-int.filt.bed	H3K4me3	422	-0.01478807960199005
IAPEy-int.filt.bed	H3K4me3	423	-0.019376751243781094
